LineNum,Account ID,GL,Dept,Account Description,TransDate,Period,Transaction Type,Reference,Amount,Line Description,ID,Name,Job ID,Job Description,Job Type,Vendor ID,Vendor Name,Customer ID,Customer Name,FS Index,FS Index Name,Dir vs Indir,Prod,Org,Fixed v Var,Cost Pools,OH Calc,FS Seq 1,FS Seq 2,FS Level 1,FS Level 2 (Rev/COGS),FS Level 3 (COGS),FS Level 4 (COGS)
49081,60115-3000,60115,3000,Expedite Fees - RP,3/8/2019,19-03,Purchase,9498,200,EXPEDITE FEES (1-3 DAYS),Dynomill Active,Dynomill Inc.,47701035,Matheson Gas,,Dynomill Active,Dynomill Inc.,,,3000-60115,Expedite Fees,Dir,RP,_0,Var,Dir,No,2300,2130,COGS,Mat,_0,RP
49082,21100-0000,21100,0,Accounts Payable,3/8/2019,19-03,Purchase,9498,-600,Dynomill Inc.,Dynomill Active,Dynomill Inc.,,,,Dynomill Active,Dynomill Inc.,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49083,52100-5000,52100,5000,COGS - OSP - SP,3/8/2019,19-03,Purchase,9499,990,SHAFT FOR MILL KEYWAYS AND THRUST WASHERS PER DRA,Dynomill Active,Dynomill Inc.,37701042,SPARE PARTS,,Dynomill Active,Dynomill Inc.,,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
49084,21100-0000,21100,0,Accounts Payable,3/8/2019,19-03,Purchase,9499,-990,Dynomill Inc.,Dynomill Active,Dynomill Inc.,,,,Dynomill Active,Dynomill Inc.,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49085,51100-1000,51100,1000,COGS - Materials - NE,3/8/2019,19-03,Purchase,CAVAE49601,265.5,"HEAVY HEX JAM NUT - 1-1/8-8 UN, ASTM A194 GR 8M,",Fastenal,Fastenal Company,LAT609EC,UOP Russell,,Fastenal,Fastenal Company,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
49086,51100-1000,51100,1000,COGS - Materials - NE,3/8/2019,19-03,Purchase,CAVAE49601,228,"STUD FULL THD 1-1/2-8 UN X 7.000, ASTM A193 GR B7",Fastenal,Fastenal Company,LAT609EC,UOP Russell,,Fastenal,Fastenal Company,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
49087,51100-1000,51100,1000,COGS - Materials - NE,3/8/2019,19-03,Purchase,CAVAE49601,228,"STUD FULL THD 1-1/2-8 UN X 8.000, ASTM A193 GR B7",Fastenal,Fastenal Company,LAT609EC,UOP Russell,,Fastenal,Fastenal Company,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
49088,21100-0000,21100,0,Accounts Payable,3/8/2019,19-03,Purchase,CAVAE49601,-721.5,Fastenal Company,Fastenal,Fastenal Company,,,,Fastenal,Fastenal Company,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49089,51100-1000,51100,1000,COGS - Materials - NE,3/8/2019,19-03,Purchase,CAVAE49602,265.5,"HEAVY HEX JAM NUT - 1-1/8-8 UN, ASTM A194 GR 8M,",Fastenal,Fastenal Company,LAT618EC,UOP,,Fastenal,Fastenal Company,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
49090,51100-1000,51100,1000,COGS - Materials - NE,3/8/2019,19-03,Purchase,CAVAE49602,228,"STUD FULL THD 1-1/2-8 UN X 7.000, ASTM A193 GR B7",Fastenal,Fastenal Company,LAT618EC,UOP,,Fastenal,Fastenal Company,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
49091,51100-1000,51100,1000,COGS - Materials - NE,3/8/2019,19-03,Purchase,CAVAE49602,228,"STUD FULL THD 1-1/2-8 UN X 8.000, ASTM A193 GR B7",Fastenal,Fastenal Company,LAT618EC,UOP,,Fastenal,Fastenal Company,,,1000-50000,COGS - New equipment,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
49092,21100-0000,21100,0,Accounts Payable,3/8/2019,19-03,Purchase,CAVAE49602,-721.5,Fastenal Company,Fastenal,Fastenal Company,,,,Fastenal,Fastenal Company,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49093,51100-5000,51100,5000,COGS - Materials - SP,3/8/2019,19-03,Purchase,CD99070355,122,"DIAPHRAGM, SIZE 45 & 50, 0.084 INCH THK FOR FISHE","Caltrol, Inc.","Caltrol, Inc.",37701049,OGDCL,,"Caltrol, Inc.","Caltrol, Inc.",,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
49094,51100-5000,51100,5000,COGS - Materials - SP,3/8/2019,19-03,Purchase,CD99070355,20,REPAIR KIT FOR FISHER 667 SIZE 45 SPARE W/O DIAPH,"Caltrol, Inc.","Caltrol, Inc.",37701049,OGDCL,,"Caltrol, Inc.","Caltrol, Inc.",,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
49095,51100-5000,51100,5000,COGS - Materials - SP,3/8/2019,19-03,Purchase,CD99070355,"3,352.36","POSITIONER FOR FISHER 667 SIZE 45, ITEM 4C DVC620","Caltrol, Inc.","Caltrol, Inc.",37701049,OGDCL,,"Caltrol, Inc.","Caltrol, Inc.",,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
49096,51100-5000,51100,5000,COGS - Materials - SP,3/8/2019,19-03,Purchase,CD99070355,479,DXP-L20GNEB (ALTERNATE),"Caltrol, Inc.","Caltrol, Inc.",37701049,OGDCL,,"Caltrol, Inc.","Caltrol, Inc.",,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
49097,51100-5000,51100,5000,COGS - Materials - SP,3/8/2019,19-03,Purchase,CD99070355,95,"QUICK EXHAUST VALVE, PARKER MODEL OR75B, ITEM 16","Caltrol, Inc.","Caltrol, Inc.",37701049,OGDCL,,"Caltrol, Inc.","Caltrol, Inc.",,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
49098,51100-5000,51100,5000,COGS - Materials - SP,3/8/2019,19-03,Purchase,CD99070355,801.04,"VOLUME BOOSTER, _ EXHAUST PORT, FISHER P/N 2625,","Caltrol, Inc.","Caltrol, Inc.",37701049,OGDCL,,"Caltrol, Inc.","Caltrol, Inc.",,,5000-50000,COGS - Spares,Dir,SP,_0,Var,Dir,No,2500,2150,COGS,Mat,_0,SP
49099,21100-0000,21100,0,Accounts Payable,3/8/2019,19-03,Purchase,CD99070355,"-4,869.40","Caltrol, Inc.","Caltrol, Inc.","Caltrol, Inc.",,,,"Caltrol, Inc.","Caltrol, Inc.",,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49173,41100-5000,41100,5000,Sales - Invoiced - SP,3/8/2019,19-03,Sale/Invoice,IN4381,"-60,000.00","Line item 1 - RD170D107 - Expander wheel 7050 18""",LAT Europe Belgium,LAT Europe,37701003,LAT-E - Statoil,,,,LAT Europe Belgium,LAT Europe,5000-40000,Sales - Spares,Rev,SP,_0,Var,Rev - SP,No,1500,_0,Rev,SP,_0,_0
49174,11100-0000,11100,0,AR - Trade,3/8/2019,19-03,Sale/Invoice,IN4381,"60,000.00",LAT Europe,LAT Europe Belgium,LAT Europe,,,,,,LAT Europe Belgium,LAT Europe,11000,Accounts receivable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49175,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,28.09,FREIGHT,UPS,United Parcel Service,LAT616EC,Targa,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49176,85100-1011,85100,1011,Indirect Supplies - Packaging,3/9/2019,19-03,Purchase,0000y069r8109,11.84,FREIGHT,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
49177,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,7.62,FREIGHT,UPS,United Parcel Service,LAT615EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49178,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,7.62,FREIGHT,UPS,United Parcel Service,LAT609EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49179,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,7.63,FREIGHT,UPS,United Parcel Service,INVENTORY,,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49180,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,7.63,FREIGHT,UPS,United Parcel Service,LAT615EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49181,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,31.34,FREIGHT,UPS,United Parcel Service,LAT610EC,OPD,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49182,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,78.55,FREIGHT,UPS,United Parcel Service,LAT607,OPD,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49183,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,78.56,FREIGHT,UPS,United Parcel Service,LAT610EC,OPD,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49184,62000-5000,62000,5000,Freight In - SP,3/9/2019,19-03,Purchase,0000y069r8109,123.33,FREIGHT,UPS,United Parcel Service,37701049,OGDCL,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,SP,_0,Var,Fac OH,No,2500,2150,COGS,Mat,_0,SP
49185,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,33.01,FREIGHT,UPS,United Parcel Service,LAT607,OPD,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49186,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,33.01,FREIGHT,UPS,United Parcel Service,LAT610EC,OPD,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49187,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,33.02,FREIGHT,UPS,United Parcel Service,LAT614EC,OPD,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49188,62000-3000,62000,3000,Freight In - RP,3/9/2019,19-03,Purchase,0000y069r8109,17.8,FREIGHT,UPS,United Parcel Service,47701056,LAT-E - Petrobel,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,RP,_0,Var,Fac OH,No,2300,2130,COGS,Mat,_0,RP
49189,62000-5000,62000,5000,Freight In - SP,3/9/2019,19-03,Purchase,0000y069r8109,36.64,FREIGHT,UPS,United Parcel Service,37701040,SPARE PARTS,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,SP,_0,Var,Fac OH,No,2500,2150,COGS,Mat,_0,SP
49190,62000-5000,62000,5000,Freight In - SP,3/9/2019,19-03,Purchase,0000y069r8109,42.19,FREIGHT,UPS,United Parcel Service,37701049,OGDCL,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,SP,_0,Var,Fac OH,No,2500,2150,COGS,Mat,_0,SP
49191,84200-2012,84200,2012,Expendable Tools - Machn Shop,3/9/2019,19-03,Purchase,0000y069r8109,12.2,FREIGHT,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,2000-84200,Expendable tools,Indir - Fac OH,Split,Machn Shop,Var,Fac OH,Yes,2200,2320,COGS,OH,_0,RD
49192,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,3.41,FREIGHT,UPS,United Parcel Service,INVENTORY,,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49193,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,3.41,FREIGHT,UPS,United Parcel Service,LAT609EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49194,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,3.41,FREIGHT,UPS,United Parcel Service,LAT618EC,UOP,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49195,62000-5000,62000,5000,Freight In - SP,3/9/2019,19-03,Purchase,0000y069r8109,8.4,FREIGHT,UPS,United Parcel Service,37701075,Targa Pipeline,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,SP,_0,Var,Fac OH,No,2500,2150,COGS,Mat,_0,SP
49196,62000-5000,62000,5000,Freight In - SP,3/9/2019,19-03,Purchase,0000y069r8109,8.81,FREIGHT,UPS,United Parcel Service,37701075,Targa Pipeline,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,SP,_0,Var,Fac OH,No,2500,2150,COGS,Mat,_0,SP
49197,60130-1000,60130,1000,Direct Supplies - NE,3/9/2019,19-03,Purchase,0000y069r8109,13.69,FREIGHT,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
49198,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,13.3,FREIGHT,UPS,United Parcel Service,LAT615EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49199,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,8.4,FREIGHT,UPS,United Parcel Service,LAT607,OPD,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49200,62000-5000,62000,5000,Freight In - SP,3/9/2019,19-03,Purchase,0000y069r8109,8.81,FREIGHT,UPS,United Parcel Service,37701074,Targa Pipeline,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,SP,_0,Var,Fac OH,No,2500,2150,COGS,Mat,_0,SP
49201,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,51.37,FREIGHT,UPS,United Parcel Service,LAT609EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49202,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,51.37,FREIGHT,UPS,United Parcel Service,LAT615EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49203,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,30.94,FREIGHT,UPS,United Parcel Service,LAT610EC,OPD,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49204,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,112.8,FREIGHT,UPS,United Parcel Service,LAT615EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49205,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,112.8,FREIGHT,UPS,United Parcel Service,LAT616EC,Targa,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49206,87300-0050,87300,50,Postage/Courier - Admin,3/9/2019,19-03,Purchase,0000y069r8109,4.91,FREIGHT,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,0050-87300,Postage/courier,Indir,_0,Admin,Var,Fixed,Yes,4050,_0,Admin,_0,_0,_0
49207,87300-0050,87300,50,Postage/Courier - Admin,3/9/2019,19-03,Purchase,0000y069r8109,3,FREIGHT,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,0050-87300,Postage/courier,Indir,_0,Admin,Var,Fixed,Yes,4050,_0,Admin,_0,_0,_0
49208,87300-0050,87300,50,Postage/Courier - Admin,3/9/2019,19-03,Purchase,0000y069r8109,6,FREIGHT,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,0050-87300,Postage/courier,Indir,_0,Admin,Var,Fixed,Yes,4050,_0,Admin,_0,_0,_0
49209,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,1.23,FREIGHT,UPS,United Parcel Service,LAT611EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49210,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,1.23,FREIGHT,UPS,United Parcel Service,LAT612EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49211,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,1.23,FREIGHT,UPS,United Parcel Service,LAT615EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49212,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,1.24,FREIGHT,UPS,United Parcel Service,INVENTORY,,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49213,85100-1011,85100,1011,Indirect Supplies - Packaging,3/9/2019,19-03,Purchase,0000y069r8109,0.31,FREIGHT,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,1000-85100,Indirect supplies,Indir - Fac OH,Split,Packaging,Var,Fac OH,Yes,2100,2310,COGS,OH,_0,NE
49214,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,0.16,FREIGHT,UPS,United Parcel Service,LAT615EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49215,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,0.16,FREIGHT,UPS,United Parcel Service,LAT616EC,Targa,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49216,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,0.17,FREIGHT,UPS,United Parcel Service,LAT609EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49217,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,0.17,FREIGHT,UPS,United Parcel Service,LAT618EC,UOP,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49218,62000-5000,62000,5000,Freight In - SP,3/9/2019,19-03,Purchase,0000y069r8109,44.88,FREIGHT,UPS,United Parcel Service,37701049,OGDCL,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,SP,_0,Var,Fac OH,No,2500,2150,COGS,Mat,_0,SP
49219,62000-5000,62000,5000,Freight In - SP,3/9/2019,19-03,Purchase,0000y069r8109,1.73,FREIGHT,UPS,United Parcel Service,37701075,Targa Pipeline,,UPS,United Parcel Service,,,3000-62000,Freight In,Dir,SP,_0,Var,Fac OH,No,2500,2150,COGS,Mat,_0,SP
49220,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,17.89,FREIGHT,UPS,United Parcel Service,LAT615EC,UOP Russell,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49221,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,17.9,FREIGHT,UPS,United Parcel Service,LAT616EC,Targa,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49222,62000-1000,62000,1000,Freight In - NE,3/9/2019,19-03,Purchase,0000y069r8109,8.4,FREIGHT,UPS,United Parcel Service,LAT616EC,Targa,,UPS,United Parcel Service,,,1000-62000,Freight In,Dir,NE,_0,Var,Fac OH,No,2100,2110,COGS,Mat,_0,NE
49223,60130-1000,60130,1000,Direct Supplies - NE,3/9/2019,19-03,Purchase,0000y069r8109,0.45,FREIGHT,UPS,United Parcel Service,LAT616EC,Targa,,UPS,United Parcel Service,,,1000-60130,Direct Supplies,Dir,NE,_0,Var,Dir,No,2100,2110,COGS,Mat,_0,NE
49224,87300-0050,87300,50,Postage/Courier - Admin,3/9/2019,19-03,Purchase,0000y069r8109,14.5,FREIGHT,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,0050-87300,Postage/courier,Indir,_0,Admin,Var,Fixed,Yes,4050,_0,Admin,_0,_0,_0
49225,21100-0000,21100,0,Accounts Payable,3/9/2019,19-03,Purchase,0000y069r8109,"-1,146.56",United Parcel Service,UPS,United Parcel Service,,,,UPS,United Parcel Service,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49226,71000-2012,71000,2012,Contract Labor - Machn Shop,3/10/2019,19-03,Purchase,184068,"2,012.80","BREMAN, TIM   W/E03/10/19",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,2000-71000,Contract labor,Dir,_0,Machn Shop,Var,Dir,No,2200,2222,COGS,DL,MS,RD
49227,71000-2012,71000,2012,Contract Labor - Machn Shop,3/10/2019,19-03,Purchase,184068,"1,776.00","CHAVEZ, EDUARDO S",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,2000-71000,Contract labor,Dir,_0,Machn Shop,Var,Dir,No,2200,2222,COGS,DL,MS,RD
49228,71000-2012,71000,2012,Contract Labor - Machn Shop,3/10/2019,19-03,Purchase,184068,199.8,"CHAVEZ, EDUARDO S   OVT",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,2000-71000,Contract labor,Dir,_0,Machn Shop,Var,Dir,No,2200,2222,COGS,DL,MS,RD
49229,84310-0020,84310,20,Contract Labor - Indir Ops,3/10/2019,19-03,Purchase,184068,947.2,"FLOWERS, SHAVONNE",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,0020-84310,Contract labor,Indir,_0,Indir Ops,Var,Fac OH,Yes,3020,_0,Indir Ops,_0,_0,_0
49230,71000-1011,71000,1011,Contract Labor - Packaging,3/10/2019,19-03,Purchase,184068,710.4,"OROZCO, JOSHUA A",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,1000-71000,Contract labor,Dir,_0,Packaging,Var,Dir,No,2100,2211,COGS,DL,Pack,NE
49231,21100-0000,21100,0,Accounts Payable,3/10/2019,19-03,Purchase,184068,"-5,646.20",Exact Staff Inc.,Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49232,71000-2012,71000,2012,Contract Labor - Machn Shop,3/10/2019,19-03,Purchase,184528,"2,012.80","BREMAN, TIM   W/E 03/17/19",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,2000-71000,Contract labor,Dir,_0,Machn Shop,Var,Dir,No,2200,2222,COGS,DL,MS,RD
49233,71000-2012,71000,2012,Contract Labor - Machn Shop,3/10/2019,19-03,Purchase,184528,"1,776.00","CHAVEZ, EDUARDO S",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,2000-71000,Contract labor,Dir,_0,Machn Shop,Var,Dir,No,2200,2222,COGS,DL,MS,RD
49234,71000-2012,71000,2012,Contract Labor - Machn Shop,3/10/2019,19-03,Purchase,184528,66.6,"CHAVEZ, EDUARDO   OVT",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,2000-71000,Contract labor,Dir,_0,Machn Shop,Var,Dir,No,2200,2222,COGS,DL,MS,RD
49235,84310-0020,84310,20,Contract Labor - Indir Ops,3/10/2019,19-03,Purchase,184528,947.2,"FLOWERS, SHAVONNE",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,0020-84310,Contract labor,Indir,_0,Indir Ops,Var,Fac OH,Yes,3020,_0,Indir Ops,_0,_0,_0
49236,71000-1011,71000,1011,Contract Labor - Packaging,3/10/2019,19-03,Purchase,184528,888,"OROZCO, JOSHUA A",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,1000-71000,Contract labor,Dir,_0,Packaging,Var,Dir,No,2100,2211,COGS,DL,Pack,NE
49237,71000-1011,71000,1011,Contract Labor - Packaging,3/10/2019,19-03,Purchase,184528,33.3,"OROZCO, JOSHUA A",Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,1000-71000,Contract labor,Dir,_0,Packaging,Var,Dir,No,2100,2211,COGS,DL,Pack,NE
49238,21100-0000,21100,0,Accounts Payable,3/10/2019,19-03,Purchase,184528,"-5,723.90",Exact Staff Inc.,Exact Staff Inc.,Exact Staff Inc.,,,,Exact Staff Inc.,Exact Staff Inc.,,,21000,Accounts payable,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
49239,13100-0000,13100,0,Inventory - Product'n supplies,3/11/2019,19-03,Purchase,16307,141.6,"FLANGE, 3/4""-300# RF. BLIND, ASTM A105, CS.","Duhig and Co., Inc.","Duhig and Co., Inc.",INVENTORY,,,"Duhig and Co., Inc.","Duhig and Co., Inc.",,,13000,Inventory,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0,_0
