order_id,customer_id,product_id,order_date,ship_date,qty,unit_price,revenue
ORD12502,CUS003,P014,2026-05-25,2026-06-27,207,280.313,58024.79
ORD12503,CUS004,P011,2026-05-24,2026-07-03,132,611.3965,80704.34
ORD12504,CUS044,P003,2026-05-27,2026-06-21,139,604.809,84068.45
ORD12505,CUS022,P015,2026-05-26,2026-06-27,189,714.8839999999999,135113.08
ORD12506,CUS001,P015,2026-05-25,2026-06-15,369,182.8945,67488.07
ORD12507,CUS046,P005,2026-05-30,2026-07-07,278,518.5765,144164.27
ORD12508,CUS011,P003,2026-05-29,2026-06-27,255,220.74499999999998,56289.97
ORD12509,CUS006,P013,2026-06-03,2026-07-02,298,228.19099999999997,68000.92
ORD12510,CUS018,P007,2026-06-03,2026-06-20,408,688.6189999999999,280956.55
ORD12511,CUS040,P015,2026-06-02,2026-07-02,213,501.7295,106868.38
ORD12512,CUS047,P011,2026-05-31,2026-07-10,29,579.5215,16806.12
ORD12513,CUS016,P015,2026-06-04,2026-06-22,30,330.8455,9925.36
ORD12514,CUS050,P006,2026-05-31,2026-07-09,90,257.7795,23200.15
ORD12515,CUS005,P005,2026-06-05,2026-06-24,329,145.5965,47901.25
ORD12516,CUS011,P003,2026-06-02,2026-06-22,220,258.2385,56812.47
ORD12517,CUS005,P007,2026-06-04,2026-06-20,402,447.168,179761.54
ORD12518,CUS028,P005,2026-06-05,2026-06-24,238,534.514,127214.33
ORD12519,CUS022,P005,2026-05-31,2026-06-26,102,493.969,50384.84
ORD12520,CUS028,P007,2026-06-02,2026-06-16,68,384.421,26140.63
ORD12521,CUS039,P013,2026-05-31,2026-07-05,402,323.55249999999995,130068.1
ORD12522,CUS049,P015,2026-06-02,2026-06-23,198,474.8185,94014.06
ORD12523,CUS007,P011,2026-06-02,2026-07-16,246,140.76850000000002,34629.05
ORD12524,CUS046,P006,2026-06-08,2026-07-11,266,146.268,38907.29
ORD12525,CUS006,P014,2026-06-11,2026-07-02,288,502.01,144578.88
ORD12526,CUS042,P005,2026-06-08,2026-07-09,226,100.42750000000001,22696.62
ORD12527,CUS008,P005,2026-06-07,2026-06-26,102,593.164,60502.73
ORD12528,CUS024,P012,2026-06-12,2026-07-21,400,426.0455,170418.2
ORD12529,CUS013,P010,2026-06-07,2026-07-09,379,139.349,52813.27
ORD12530,CUS021,P003,2026-06-07,2026-06-28,368,135.05649999999997,49700.79
ORD12531,CUS046,P001,2026-06-07,2026-07-19,139,645.3795,89707.75
ORD12532,CUS004,P010,2026-06-18,2026-07-21,313,236.69099999999997,74084.28
ORD12533,CUS040,P009,2026-06-18,2026-07-27,183,276.4965,50598.86
ORD12534,CUS020,P009,2026-06-14,2026-07-07,209,152.116,31792.24
ORD12535,CUS039,P002,2026-06-15,2026-07-23,207,643.2035,133143.12
ORD12536,CUS021,P010,2026-06-14,2026-07-24,143,692.0615,98964.79
ORD12537,CUS045,P011,2026-06-18,2026-07-09,403,699.125,281747.38
ORD12538,CUS013,P013,2026-06-15,2026-07-06,251,480.3095,120557.68
ORD12539,CUS007,P002,2026-06-15,2026-07-02,232,241.89299999999997,56119.18
ORD12540,CUS009,P004,2026-06-14,2026-07-20,183,602.463,110250.73
ORD12541,CUS035,P013,2026-06-15,2026-07-14,134,149.6,20046.4
ORD12542,CUS046,P001,2026-06-26,2026-07-18,72,639.336,46032.19
ORD12543,CUS048,P015,2026-06-23,2026-08-01,84,682.2950000000001,57312.78
ORD12544,CUS031,P014,2026-06-21,2026-07-20,347,132.1155,45844.08
ORD12545,CUS009,P006,2026-06-22,2026-07-22,77,190.774,14689.6
ORD12546,CUS028,P008,2026-06-27,2026-07-13,362,335.546,121467.65
ORD12547,CUS025,P001,2026-06-23,2026-07-15,277,665.499,184343.22
ORD12548,CUS013,P011,2026-06-26,2026-08-10,286,516.3919999999999,147688.11
ORD12549,CUS028,P012,2026-06-24,2026-08-07,139,57.57899999999999,8003.48
ORD12550,CUS035,P012,2026-06-27,2026-08-11,220,626.6115,137854.53
ORD12551,CUS005,P001,2026-06-24,2026-07-29,85,577.6854999999999,49103.27
ORD12552,CUS045,P001,2026-06-21,2026-07-20,370,174.59,64598.3
ORD12553,CUS003,P015,2026-06-27,2026-08-03,379,72.471,27466.51
ORD12554,CUS044,P014,2026-07-04,2026-08-18,479,144.33,69134.07
ORD12555,CUS030,P013,2026-06-29,2026-08-04,128,149.4725,19132.48
ORD12556,CUS023,P005,2026-06-28,2026-08-08,332,589.8404999999999,195827.05
ORD12557,CUS035,P010,2026-07-03,2026-07-30,313,171.75,53757.75
ORD12558,CUS028,P013,2026-07-03,2026-07-31,307,479.5,147206.5
ORD12559,CUS045,P003,2026-06-29,2026-07-19,358,407.8725,146018.36
ORD12560,CUS033,P010,2026-06-29,2026-08-06,289,155.686,44993.25
ORD12561,CUS043,P011,2026-06-29,2026-08-11,247,477.7,117991.9
ORD12562,CUS034,P001,2026-07-01,2026-07-17,150,174.03,26104.5
ORD12563,CUS015,P006,2026-07-01,2026-07-29,50,454.88,22744.0
ORD12564,CUS039,P006,2026-07-02,2026-07-31,46,702.01,32292.46
ORD12565,CUS047,P007,2026-07-03,2026-07-28,355,91.72,32560.6
ORD12566,CUS013,P006,2026-06-29,2026-08-01,316,349.1375,110327.45
ORD12567,CUS004,P006,2026-06-28,2026-08-11,379,720.154,272938.37
ORD12568,CUS001,P008,2026-07-01,2026-08-07,13,621.65,8081.45
ORD12569,CUS036,P015,2026-07-04,2026-08-06,299,258.11,77174.89
ORD12570,CUS037,P010,2026-07-02,2026-08-10,111,670.35,74408.85
ORD12571,CUS030,P007,2026-07-02,2026-08-11,370,815.51,301738.7
ORD12572,CUS009,P013,2026-06-28,2026-07-27,245,676.4725,165735.76
